"",EC1,EC2,EC3,EC4,EC5,HAART,AI1,CI,AI2
8664,-0.474087175876417,0.772727702268837,-0.0599705182193917,-0.358872291937069,-0.822809387574962,-0.659588200726968,0.889525916307651,0.422442764268359,0.483914244354642
54900,0.368486476635923,-1.59062085165653,-0.122883081581854,-0.1310542192477,0.180837237209616,0.25512658530254,-0.0659831983181594,-0.2428198139584,-0.125447337312426
6233,-0.848137793778187,0.903226460656813,0.443436564465452,0.392894280523484,0.0738463658160278,-0.495584942544502,-0.323327229248333,-0.419155658340056,-0.314689888382818
51316,-0.746107882905444,0.977118639142521,0.464313809431404,0.186242534773568,-0.28719220122233,-0.232782045216945,-2.08858437798227,-1.26359419560215,-1.28850046823222
3005,0.280674685773639,-1.5106209859443,-1.15239961231617,-0.543436093587366,-0.242194216913636,-0.000413201625509174,-0.365165425508856,-0.518006707402006,-1.46944370822016
5496,-0.0233931070657683,1.46145852719124,0.481833784942388,0.149699200293578,-0.260003116547908,0.0635036317240223,1.12552961578262,0.19504903560437,0.61100825831276
23048,-0.49129465544562,0.916012840756077,0.0440982960088689,-0.275114348035978,-0.473161339399926,-0.702391366551138,-0.159255553723802,-0.26128270147012,0.338537327207967
8824,-0.0319010043367145,-0.190153393389483,-0.400639883126948,0.745336475658501,-0.223009837210289,-0.13861115635315,-0.603886633426002,-0.338773051110698,-0.0537632778444044
3181,-0.812223937596641,1.0297456480621,0.524305669784605,0.527258050984701,0.0837246855068417,-0.357001220114784,-0.634240616595518,-0.289029593224807,0.0146635390724263
8859,0.1809171293103,-1.66402274578425,-1.00595186015794,-0.394697721274564,-0.530462062212042,-0.254354530690678,0.0159949657718261,-0.189896181424725,0.034180528448891
7133,0.114155271335529,1.74504282675221,0.913717671094029,0.473069551178258,0.485161711376557,0.179943271047663,0.192968979433001,-0.157154015477973,-0.342230750455274
8763,-0.684731817495566,0.865806959991482,0.704932303035986,0.500487508939874,0.197256997525229,-0.127626085405829,-0.127275682567488,-0.0222008111994967,-0.239744431108507
6596,0.392046647646644,-0.818093709649808,-0.570887072580813,0.199573918338784,0.0973799687987684,0.382029415674019,0.0137868829104892,-0.552633193315215,0.285178999077562
25948,-0.37621022060377,1.47433991133751,0.934568928191261,0.571917833723585,0.33402878197832,-0.482273850374213,-0.80417779553323,-0.614324169705922,-0.207304226110857
23370,-0.936554575222213,0.753663592005485,0.124844092671128,-0.0478672861985139,-0.381312497997989,-0.410815937911271,0.983453151215432,0.812352323172712,1.18342520498152
5699,-0.214224890501101,0.707886768780677,0.135438752408373,-0.173798616560251,-0.335636600742991,0.304698056155058,-0.566235445244063,-0.581738670410275,-0.558805586508985
23471,-0.344063771929994,1.46492638897819,0.679729212015586,0.457659301035041,0.200394960709913,0.0871300215753763,0.15724815250281,-0.131550904166691,0.487846807987621
7155,-0.592400391443323,1.04553740489279,0.811105359774894,0.357821740491886,0.278828819214816,-0.100155798707094,0.38383369468985,-0.235905246875507,0.64107541589192
9975,-0.313409863830263,1.3207276838271,0.781105683076463,0.50379764222471,0.0706706320532282,-0.580903434332014,-0.0742769944751061,-0.371504266611482,-0.566656598183018
81606,-0.626352195116595,0.921213584505429,0.415324385361918,0.301139145590051,0.311171438182052,0.343753940987803,0.391776361525,-0.281358569460981,0.418643745882475
50852,-0.309035041754332,1.45216755284158,0.479398785874789,0.217463353391029,0.0479689019295586,0.0507657828556507,-0.804604159135434,-0.841801225568454,-1.43743718321162
26065,-0.588295492619877,1.20056564210288,0.67922958330249,0.464520402899713,0.110411546653032,-0.376643747573473,0.255501205844983,-0.137075447158232,0.35862842592603
23480,-0.786195481245271,1.18549495511524,0.622884854730362,0.253696073161803,0.0817883573168388,-0.14421645618985,0.247644199059226,-0.0174803164004356,0.396651462727641
57819,-0.783521667571325,0.806672658823539,0.082071326304944,0.0055169719545729,-0.187386566743377,-0.221472302181494,0.0914894118443881,-0.266964535369162,-0.768215225548033
962,-0.779587995765627,1.1847934056574,0.465666922555137,0.0560348892714648,-0.141991768888094,-0.28893190207851,-0.374831814388513,-0.333965561737895,-0.793161559776568
6726,-0.977014503792907,0.97646629994078,0.528293499814401,0.212091338017521,0.0165867835692506,-0.0692527454863656,-0.257373049738119,0.337701592169376,-0.604775957597927
23204,-0.518157972329772,1.42864471264292,0.820002580055204,0.615651047014073,0.222997067584245,0.00248812359487083,0.0271164603623415,0.0291648172992307,0.316220464653824
5537,-0.373253699029354,0.973660888092189,0.664966229856829,0.199839974235196,-0.280861332036383,-0.475032940476638,0.0120106968066569,-0.193716440625623,0.27444327066711
5911,-0.395866815460291,0.773254428221589,0.424681057999062,0.107035945703573,0.0953318959576892,0.0363449518049475,-0.162460716377776,-0.0726897559662518,0.407268699701908
79101,-0.422298101890036,1.51586508258513,0.715321959313717,0.61200309921434,0.445755498426498,-0.384860127724899,-0.233528737738758,-0.187424203527792,0.117763736743854
4616,-0.0371656173691477,0.937698065627731,0.143176128813852,0.412976081953715,-0.242912470569205,-1.50993198304771,-0.196951896231595,-0.198277327715202,0.0133685771250409
522,-0.727623995616349,0.743574455515889,0.624989767700272,0.566250343122579,0.161503130815271,-0.0426324599161125,0.149515885417269,0.198903735443341,0.117058590155899
11126,0.204284279409755,1.07760442863963,0.720334184499388,0.630780809124207,0.160346819819471,0.421489984672095,0.527855289978012,0.126467050002038,1.17431954244229
55619,-0.956021204893217,0.691165209258136,0.332740975102791,0.108966139442392,-0.207595999597451,-0.55102182246829,-0.103189968522702,-0.0539330412957018,0.0487026533239234
51406,-0.607562626893376,1.16352330140386,0.85260733836683,0.523302876721594,0.27727560908304,-0.300043377686818,-0.146297540369414,-0.0945035332005713,-0.363708516250155
26156,0.444646169008973,-0.512532216640713,-0.4986450533646,-0.240529648533889,0.374367821800674,0.701617295291393,-0.408431587806078,-0.277146077250738,-2.1098758303558
6146,-0.96017934326105,0.798888307686353,0.517996901954973,0.331558968479966,0.139416703528111,-0.462620882727663,0.375456727114219,0.246632357294939,0.346328257765975
7323,-0.75826413874897,1.02515998220802,0.679814374196873,0.385781159659651,0.122214621522668,-0.635504817998071,-0.00756519223496799,0.0699064403975322,-0.350243302390517
57136,-0.285920728671808,1.3483651762603,0.758933527233701,0.383878918828835,0.38212709290068,0.20672105637956,-0.299966753332798,-0.301954308626462,-0.306956276607504
10865,0.550740888425449,-0.815584953439806,-0.21946542548459,-0.189212253740211,0.65348664931846,0.642173392206877,-0.138333817410132,-0.336069055519746,0.20668868400111
7832,-0.478007011690689,1.00873469824165,0.889583702576695,0.428668175133015,0.295531991701509,-0.662390655014743,0.60617570808914,0.931891810906079,2.31022811172483
5411,-1.02338782456625,0.726178492515822,0.426721323018604,0.33177182968914,-0.10903643797619,-0.595283010822125,1.15760887986273,0.864787682351293,1.53790568432273
64788,0.570517139747855,-1.41508864588141,-0.308037607435745,-0.0774067215728298,0.184605009112525,0.261866462616629,0.787362981920486,1.19919399357485,2.18328582773459
6775,-0.226259570379502,1.45305872762926,0.769215796379798,0.345546454263776,0.287185697848766,-0.0642059541580515,0.259811107321921,-0.113279305571739,0.731407836565099
10781,-0.464451463101651,1.28306960671125,0.604418917694805,0.371183796363621,0.0579726644078153,-0.216373338362607,-0.448118604684396,-0.215956859089464,-0.980197513404975
8631,-0.279833655471426,0.702589132948566,-0.156401744265826,-0.311345460298933,-0.647169506394808,0.0166183492639638,0.377578679689123,0.116239764461362,2.06183493573068
3398,-0.544234868779648,1.15695044384527,0.641370310671584,0.45532854681016,0.105719059387567,-0.532865471905002,0.466266408761368,0.349166178246691,1.53251859564796
646,0.139283887802916,-1.30208893965044,-0.890700124545814,-0.151413203083637,-0.259392240168137,0.247594567069113,0.0349414806864399,-0.1450906368036,0.718331275067401
23353,0.569450750814135,-0.824469249034166,-0.72828190434578,-0.365690383043791,0.168490977083716,0.432173561093488,0.0653963873934123,-0.00119617790580762,1.78547331487035
1350,-0.931368751671682,0.609020383418539,0.255301120825695,-0.104455472560101,-0.346652110746777,-0.670258947398558,0.74171065843694,0.1953504518769,0.731975170964676
330,-0.138941367924467,-0.285612334308679,-0.334318450448707,0.744247200128029,-0.171232921615477,-0.107321798648327,0.338925548323472,-0.227999503275896,-0.321427045325073
114932,-0.774777035414966,0.811977538751441,0.38412111639818,0.2226472666212,0.0391918678877081,0.229053781044851,0.787135893323491,0.51970649732483,1.84009276869655
51012,-0.38927672062364,1.28930530683431,0.875827632783059,0.462256150999149,0.215207762106306,-0.23778271866799,0.00625972971818634,-0.165873279367453,0.122737441514799
2323,-0.275014085531094,1.14775826882015,0.0979115896130853,0.0668626651879833,-0.37217854678768,-0.130301154698225,0.173496768307359,0.211749867350219,0.159420987022527
6167,-0.708471473744077,1.00644917040133,0.683196978745768,0.105614482414474,0.0174241549470846,-0.627444255376681,0.450855534484299,0.0303772180704591,0.161906514125549
53827,-0.473082937254838,1.10108153056703,0.163296271115343,-0.293844728537313,-0.579565213663649,-0.487411275482125,0.71176486279545,0.507893841460573,0.713566994204086
6745,-0.725955664448317,0.382634740463574,0.249887373960801,-0.100876000015111,-0.324336415607961,-0.254853755759567,0.739791214930216,0.38926898109718,1.21233507040254
11052,0.519543608527163,-0.800395403154758,-0.346164481323166,0.491367977517794,0.0737016576716192,0.197389708323798,-0.538521432098872,-0.332622517307991,0.302278315696192
1453,0.224167845933774,0.86896937007286,0.0800248745635388,0.232768553150859,0.0290820547734745,-0.0613893924058271,-0.30406075745406,-0.392392166581153,-0.140725149559399
6595,-0.570301363911408,1.06816516497737,0.380549471962663,0.0474922569750893,0.107368146158284,0.0618986183674464,-0.0858588593169198,-0.210168647707619,0.107122057523389
4034,0.03629062154765,1.24195259390713,0.027475021273097,-0.192925839552133,-0.368040617779736,0.00447120791161293,-0.248049326628852,-0.288311248536667,-0.360696759597621
94239,-0.41925956272787,0.909563273428264,0.620292204179352,0.377188271018059,-0.00679015974762187,-0.585895382491368,0.0977319781587394,0.216619530055521,-3.67436799670694
26268,0.176082846646264,-1.2805781720502,-0.583261539291886,-0.240752218616202,-0.316097746979123,-0.16609287324878,-0.0357422628652007,-0.0891791395577801,0.213037648546401
25874,-0.0161605821152087,-1.53490536686023,-1.10917652476394,-0.314584631845042,-0.349341607803947,-0.190617049804979,1.23554805247798,0.647880639682272,1.18541511916782
10730,-0.461699600802485,1.33920416114478,0.949954642000844,0.554317422383813,0.268714404281234,-0.351146880932119,0.118632020656544,0.330361342260503,1.47298741250087
78994,-0.634368557419313,1.03792016943563,0.347322164080932,-0.16874423154046,-0.317843672282081,-0.529097722346481,1.79503630891018,1.0508609833472,1.57922868732755
55272,-0.417899003025757,1.18416738521124,0.64508389592342,0.169891867593108,0.155327119724036,0.259462286059617,-0.497116129746479,-0.10602646872754,-0.525366835183851
10672,-0.327910081241485,1.18251532842966,0.706230924762713,0.412470982324468,0.0643406346647684,-0.306532640421767,-0.43072164136802,-0.436946032204389,-0.245144104418026
23464,0.358778027774005,-1.41990494477519,-0.613988415680454,-0.457601280617516,0.0871807566803149,-0.021280632133605,0.47562069372564,0.0509959287519806,0.990204657487141
6205,-0.8693081373859,0.966165147930267,0.662575001414187,0.173894344921447,0.280097822153758,-0.329584546161447,0.904506303841844,0.532039337089504,1.77370427928458
28958,-0.208571100431495,0.634025603195487,-0.0172686869908798,-0.312238916062439,-0.146889298843165,0.444167431619773,-0.0841636171376603,-0.14321170267398,-0.15546009740864
55734,0.715343649225988,-0.77259137427277,0.00177438215292725,-0.244167496428216,0.563364499433172,0.735539424829138,0.42781164854012,0.235113018131139,0.543814966284725
4097,-0.194652094003411,-0.73083454520632,-0.47400309508184,-0.170796581694804,-0.22324483593339,-0.0461338825513682,0.238989882652025,0.062612596377658,0.390402787021081
5734,0.328566000546596,1.57913041343144,0.507928313642858,0.686308844969792,0.120109466699737,-0.680286102136565,-0.620510869802459,-0.597438520517047,0.194079948270095
9214,-0.325521567830224,1.04256473729825,0.139544546862328,-0.127581846971339,-0.160459459906785,0.0457139372009188,0.127180326159564,-0.09940097101018,0.536798000342451
6128,-1.08346406933827,0.5966364611632,0.549276878489781,0.315894495414288,-0.0189150509591407,-0.510758433242492,0.194783172560266,-0.209327927657887,-0.011791670900422
1871,-0.00243172682667048,0.86226485398753,0.520609624664291,0.223799103184212,0.177088411074327,0.594300936066836,0.34548348394288,0.0269376363759761,0.363772392158175
55388,0.307121944697581,-1.63643144669267,-0.468557042689042,-0.308931407870412,0.0162590654082688,-0.0648448739438319,-0.0833923878938085,-0.951633656398064,0.229129196473165
4946,-0.324791831731881,0.863542880116334,0.37365221417458,0.0339892420621073,0.041705366299345,0.176007065223665,-0.523405903607998,-0.290973152810773,-0.625847154133528
2734,-0.825819737371049,0.711877513421869,-0.0264027337619304,-0.195796199468725,-0.657425772516849,-0.694759819425556,-0.20288244132184,-0.0422193134348809,0.27614230967138
23076,0.0754399235720715,-1.18987166293283,-1.03180353692532,-0.117210734760034,-0.158469748665111,-0.0656545177507759,-0.206673057325059,-0.102992593993353,0.628897208630798
220988,0.212940340019435,-1.16802106290903,-0.472589446604072,0.324744481414701,0.071858541446213,0.0633442509229436,0.330230366989822,0.417438679910624,1.17989374382933
4714,-0.267137770108524,1.26884261573905,0.501790326061318,0.368137041285031,0.0218007346247422,0.0354207580175121,0.0417421574888737,0.22764328991791,0.267502663028215
22887,-0.524924317034703,1.37120064481674,0.532180662400615,0.30047058967232,-0.0426257165805808,-0.403832851202984,-0.243051390005403,-0.746791851160388,-0.569695249527319
80218,-0.402064061403062,1.083892342897,0.775824839208792,0.647323981854404,0.42128992521995,-0.189736968990523,-0.0601842495658378,-0.518293724691315,-0.160416388728576
22870,-0.653644865754509,0.864234282721185,0.6367472909756,-0.121296412877484,-0.192538232952933,-0.338813088931005,-0.087638296735074,-0.180359761874533,-0.3455164571228
23645,0.117479646204241,1.34539826898387,0.614142276239113,0.605580889647379,0.180156593341268,-0.773221359091936,-0.658077251176433,-0.1224424054765,-1.23493798640719
84516,0.30293964422866,-1.49694316116659,-0.314102543603578,-0.193190377883235,0.255987729210705,0.0876188625465613,-0.411327414306689,-0.196069948137122,-0.436275653443662
1452,-0.845273664467772,1.03636710239565,0.494944236400288,0.338979728420611,0.0201252857082741,-0.403370192497731,0.172075426888581,-0.0786608268886919,0.314402577786826
3420,-0.45914455438957,0.940237738566323,0.308123289576185,0.0919338638149139,-0.429598397539966,-0.361195151789841,0.470646702906896,-0.225718858754082,0.52225456385565
23479,-0.356238792513945,1.35857664536704,0.703923885588663,0.373223244394506,0.126911413036086,-0.373997631157902,-0.345569616099953,-0.457764807785058,-0.16526204525062
55602,-0.676070123065156,0.765435618840568,0.433897221466868,0.301848017808945,-0.2323177116257,-0.618939213583844,0.104356532735881,0.1899798141289,0.278302342190125
7027,-0.604355617137346,0.40051749337207,0.493830572687299,0.0607509329481459,0.0346766472681352,0.129019666014975,-0.476306008248887,-0.820866297450641,-0.764031348805549
54758,-0.212090921549807,1.26203277425365,0.322611124196409,-0.0123224050554702,-0.145257845840609,0.061709615283025,0.244363029320649,-0.488266675517167,-0.182322879100848
7586,0.103126045760654,-1.4295530536958,-0.870413930185263,-0.274642258711356,-0.525961668997552,-0.148324751796745,0.317168886670288,0.22825079962401,-0.0103023118926213
694,-0.190394135527058,1.50372818867428,0.961020427746515,0.666788976102879,0.373602794691248,-0.530713730418353,0.577087048996049,0.0953086966822028,0.25668868129378
6711,-0.326599854227944,1.37025483751025,0.531177731257166,0.403126987665646,0.0902359729182107,-0.189738345490686,-0.396974531200346,-0.387470677656694,-0.250079497252399
819,-0.184532361467953,1.26903394436528,0.411965555183468,-0.00167132898693367,-0.292391431961768,-0.666301357305756,0.144736095938994,-0.129125599204331,0.274731227444184
7994,-0.621887190632645,1.0358007616362,0.672328793154191,0.3945118875111,0.123751320416589,-0.206718814544158,-0.784358485536474,-0.39883852802422,-0.0872848446842829
9368,-0.358501790329846,1.04563523406634,0.0631111454386719,0.0888666760156935,-0.116600679665433,0.287175482877324,-0.209512138617161,0.13440542689386,0.58099829736157
81689,-0.41267668014441,1.06344787441491,0.696304259006212,0.540973113987733,0.184931528964034,-0.397859352770542,1.51020793798428,1.22656337285627,0.99213405012601
51307,0.238333035331389,1.47616873032894,0.511844574824389,0.453024378620954,-0.0174323119134669,-0.375795184362384,1.00279459185481,1.62280383527913,0.213604105256968
5315,0.15706379357687,0.442644884144737,0.435423708730276,-0.357831188579326,0.765136422125684,0.451659964011426,0.491631047768808,1.29072487258886,1.28127040343186
4708,-0.523653580340125,0.745322276288816,0.233302861919739,-0.142761693106769,-0.402268465463267,-0.164890132387579,1.50274580518338,0.903134627972695,4.55700419564435
440915,-0.980372491183698,0.284405859307946,0.188576927395133,0.0451357654771822,-0.0603745371031286,-0.207801387170404,-0.450967129043937,-1.05617996777328,-0.631733505260691
7756,-0.315891815908665,1.32615637829689,0.755423151985831,0.203440741555812,-0.0705220459662765,-0.054531394510752,-1.01198510657839,-1.09619227736339,-0.460380667201722
3178,-0.962134346499957,0.545249907199034,0.560783807441682,0.445563405121309,0.130404337734142,-0.465914248936793,-1.14433854476195,-1.14692745221453,-1.90953277009261
4697,-0.393867747585942,1.27624833810707,0.552005386687029,0.190107158009504,-0.2274298872249,-0.249891000801489,0.113059720887228,-0.759599515997801,-0.10926938450346
6428,-0.824110066129752,0.45253736854803,0.379477085448683,0.318460471667584,-0.105571106501102,-0.7410189982017,1.02446427834819,0.398026273788532,-0.14614664338426
373156,-0.763882510862229,0.875304259867322,0.270136663731449,-0.0371991036294794,-0.354057330023702,-0.167427729825748,-0.190332274451737,-0.475132928000418,1.1567100666242
6431,-0.624410544654832,0.858803552197345,0.685608230442911,0.426323293812801,-0.0292227940837764,-0.456914099527924,0.864363273100997,0.547119936983826,0.888794591724935
5209,-0.160588258556917,0.807907291938259,0.423265029019455,0.394167953596623,0.277313474933952,-0.379832927391717,-0.250174002091217,-0.102262760924361,-0.0952571327100298
7297,-0.422414824108761,1.04007440641309,0.0958747446256538,-0.0037641038515428,-0.313175722535573,-0.235008214803419,0.497851623776422,0.158641621708126,1.35999443136011
29780,0.432201487890495,-0.725398786909043,0.249127464624774,-0.228448642424939,0.649076966105065,0.442882159616818,0.20696842879506,-0.0031572071333219,0.435156364797175
65980,-0.109458437124392,0.907327422981247,0.147317400935046,0.141203000881179,-0.363188656072781,-0.145602295129397,-0.702933512624703,-0.263921409880876,-0.520058697644693
90864,-0.225029810936614,1.45463007936975,0.357762717691435,-0.206134309144431,-0.221745822994016,-0.00574247070672396,-0.683115324055161,-0.767363878664724,-1.98647433494403
51035,0.126139943004469,1.72757325642559,0.716089219418314,0.0996580664698286,0.197351653420193,0.0557856534754402,-1.08935164956976,-1.4445226552535,-1.70010667176597
6165,-0.746390942866061,0.951924871551897,0.492185319146801,-0.0501414227334358,-0.239568896921266,-0.600474169427626,-1.40971288557465,-0.989208019845719,-2.7136836372832
51042,0.300144681636128,-1.03651664961994,-0.682131374589669,-0.253729657669506,-0.310232951803886,-0.23234479961253,-0.210547151137423,-0.195363717186725,1.3609755594175
9748,-0.348654593405303,1.50437171257013,0.6476095343743,0.262619974398616,-0.0341828327996918,-0.168276501676556,0.700905219657699,0.219526758897358,-0.0926724914827748
28955,-0.204559745045449,0.774110731869436,-0.0492029279555295,-0.333031488024498,-0.212746183574278,0.321757944273089,-0.409708467688272,-0.336620132380096,-0.748438177595133
6901,0.354046612328307,-0.852866304158813,0.0800396032920796,-0.405813229382788,0.542975382878985,0.406755146907161,-0.156842597453329,-0.0552551726871293,-0.228028867781163
1398,-0.831370428428417,-0.970433787625713,-0.387739457917697,-0.488038918401708,-0.262176715639511,-0.477038044969689,0.13366588237058,0.0223478116211044,0.435592609636393
29081,0.238330101949878,-1.52059016406,-0.27917649353366,-0.0978248528158696,0.255293866031167,0.0564012585009559,0.446153576915716,-0.011503555645878,-0.0480116275695099
3550,-0.749670403474359,0.931345634500786,0.565875322698267,0.33729393339037,0.0930192751907404,-0.314537374355451,-0.123409446808271,-0.0196387801123947,0.293311713919774
5339,0.300100462062808,-1.47590295787214,-0.586678412599749,-0.559964164512516,0.0372807421187673,0.124529140547772,0.434445306864458,-0.162085996128599,-0.141386518540788
9459,-0.833009345654006,0.503385437647681,0.138056833345644,-0.160791452956714,-0.143426672622715,-0.174412273243342,0.725174984567827,1.36470243051564,1.1203091285291
1979,-0.204277146004449,0.40918167215378,0.754822940026723,-0.0772860937239734,0.271215915363002,0.283856437907867,0.3475801909188,0.377385137649879,-0.0665605655054264
829,0.00749100541939729,1.52596155048214,0.722707215556966,0.446019314359188,0.108704859169682,-0.0783500570216207,0.237182993374192,0.665614354302086,0.693204768546279
552889,-0.761818492514185,0.894498087900532,0.568219044325579,-0.0805355207406944,0.00700227024605393,-0.0043108302472179,-0.365942229356996,-0.36128576738488,0.0482270826390465
6208,-1.08450287091587,0.445620104008144,0.115740130095642,-0.0989834955938367,-0.333883651544021,-0.919258763128871,0.0410154032106203,0.116947528717814,-0.212194114678713
54739,-0.238922491808324,-0.545531514942065,-0.497622735599457,0.593483054030433,-0.332956415776701,-0.182670686819852,-0.576118131338675,-0.292652196384235,-3.24862828887854
10285,-0.246317740121795,1.34654091586473,0.919589888324116,0.343401850026383,0.0553773508550384,-0.362414416603525,-0.283120422690113,-0.319856999240518,0.117586966505051
84809,0.265079226029172,-1.58243874844286,-0.754007232192624,-0.0679991700552183,-0.0300409460907911,0.0193075972715473,-0.358631456560419,-0.40877293707744,-0.398983822782251
10694,-0.667262922427635,1.00671160970515,0.290672991477999,0.38662526838587,-0.0563674575956679,-0.287479512852704,-0.290503293437984,-0.175340733275672,0.0715962437680489
55082,-0.725566983714429,1.13127788252052,0.630410870976443,0.389030860290584,0.40709001827749,-0.112158932609653,-0.233600842714681,-0.299954627997581,0.0467543848476719
22828,-0.736248830790838,0.863328836932674,0.650823580667963,0.477392126049229,-0.0286008566251086,-0.479975671349704,-0.285889874524258,-0.021088823930798,2.0684015924125
10671,-0.194637528559139,1.06955719811251,0.729162960204372,0.507244933020139,0.116183705887218,-0.310512180916239,-1.13996748608866,-0.689259309893581,-0.823456169590989
9337,-0.639736098640642,0.9907074189995,0.484316685103124,0.381510380683103,-0.0761577140026555,-0.431897548592526,-1.26154642197778,-0.757342956239443,0.390013191922876
79609,-0.271709784066057,1.32620738160804,0.506462372928392,0.355870496604267,-0.0508157319031124,-0.293709090339318,-0.0860870849073869,0.00570066164688043,0.0235277493677
10153,-0.63861999167217,0.835965430066716,0.522187591153578,0.413600425996476,0.00890042424941306,-0.627617783305692,-0.132629253719005,-0.255612116836922,0.192103269106035
51643,-0.873159072933883,0.390497881442864,-0.218139652696587,-0.362357582230246,-0.477182887798146,0.0409827543043004,-0.136215924622124,-0.227788812221026,-0.478569511700645
7184,-0.328523476220875,1.22138185645992,0.452623508946342,0.205396016084759,0.0477173057292148,0.16786775715613,0.0213893978158639,0.120308092659973,0.597067359923178
6155,-0.81280221819225,0.827298017219427,0.601571979908197,0.0378517950193071,0.0110736272007212,-0.482088057875478,-0.0344675203400486,0.0464398221843618,0.340503044094072
7419,-0.41328890440462,0.952429072349915,0.361255358873702,0.0779562783532537,0.114989039006892,-0.13282303964191,-0.128384790315888,0.113808693733059,0.77248542225353
8869,-0.316035575970458,1.09184705640807,0.854248428862732,0.537671173137071,0.526480718986644,-0.0561370755291506,-0.411517765029416,-0.504314369844438,-1.29137768911231
55257,-0.369022486422195,0.886492047703746,0.193784466366383,-0.0950882947945884,-0.207354521777143,-0.268200466075391,-0.795327821911037,-1.58557971860445,-0.0940873179608008
7156,-0.157846320060745,-0.371181614173574,-0.382022554975663,0.719845771615708,-0.195261548583625,-0.163776683299199,0.96920535461717,0.392940060861731,1.60099873058099
7846,-0.45587420278898,0.829989314193769,0.545048511837201,0.572964846748538,0.100475966696293,-0.517770323430735,0.479576908675671,-0.0218863051990841,2.95600582296709
23345,0.180733337439675,1.0052008877072,0.715925915398531,0.230200560676705,0.18349080437143,0.28713424206066,0.196162744643454,-0.228174981322524,0.121630691820204
7378,0.554992346545258,-0.269096716942592,-0.192049661872284,0.306665136877039,0.110083848258965,0.102364523951455,0.308538101320861,0.0523489621345661,0.26928979574215
6161,-0.78632575320527,0.730948396401161,0.536739048503389,0.0325820095628018,0.0346104729087635,-0.558389962744193,0.514759151787679,0.427003120972179,0.507105541048549
57092,-0.814265742437603,0.958659628515188,0.488263546796047,0.227502587632136,-0.0294092755641788,-0.390368864049064,0.086917222849161,0.0403763680594995,0.25855698143395
23531,-0.389206846746137,0.775899826708605,0.357144114970265,0.517206026645566,-0.135076782493774,-0.401848354081464,-0.449341651351237,0.353379447705617,2.10626162406415
835,-0.184610152819466,1.15278895168251,0.0435789887661384,-0.00245143442757723,-0.142030802449276,0.3375061285281,-0.221209686265681,-0.0219325244029793,0.225588422918575
7874,-0.7122291472572,1.02114622121688,0.672893559652235,0.176165760612521,0.126042219864583,-0.294250409010354,1.16915539010719,0.289869479029167,1.05553657203758
64771,-0.0843397923956388,1.69798884488265,0.936274622730767,0.3626148610435,0.326648538392162,0.0578005900779912,0.536671368392163,0.265791808779483,0.520734634269951
5583,-0.400736248333125,1.19387900713362,0.794979360834284,0.438883548538561,0.354882015576142,-0.257913497722035,-0.272923857096499,-0.113231359089934,-0.165033446272725
51121,0.0759241323341691,-1.44573791845256,-0.285471699330815,0.0836169546523262,-0.0413026454796803,0.2222579905547,0.816967754666512,0.162698319821104,0.544105425898983
51372,-0.642151714451455,1.06930854364175,0.590068198235906,0.0536335600366966,-0.159452252659691,-0.361725039745949,0.0597578234189591,-0.234671791654341,-0.655111346449214
5501,-0.649083397710026,0.985066508472039,0.416385801327679,0.124338134651731,-0.0751050676905916,-0.564452092814257,0.497048649860561,-0.0660289251713788,0.641736372917851
93974,-0.609149834772595,1.03709744789867,0.465446946382417,0.129374378240472,-0.0793924982720977,-0.135072855555435,0.0358578943458561,-0.216099064391875,0.119316220467033
55768,-0.840956615894617,0.943997000031962,0.126180646839399,0.056608889710799,-0.110416208899227,-0.368337456143418,-0.0896635790594793,-0.150074500774839,0.455343396407326
8673,-0.220730456520043,0.898666958596911,0.519942085439809,-0.14865978081564,0.0420170537372755,0.193149213645093,-0.0669013185252201,-0.4102595495636,-0.4124460804635
5451,0.0496894322408572,-1.69276474832111,-0.870559492315756,-0.530861488003202,-0.371486886550144,-0.087954932353318,0.378251230187646,0.59640518443632,0.781424388331832
23512,-0.381833714808333,0.779385923292668,0.816050835992096,0.40833053885855,0.117040891803505,-0.33448911664953,0.0139697400307082,0.175658946418733,0.124160536448727
22990,-0.882399401813228,0.628316317250907,0.481849783869026,0.145231652479372,-0.0362601763229975,-0.429207419999443,0.0947654360219392,0.00103065599255991,0.366684447264326
10159,-0.61189028978747,1.12342256653671,0.682069284642992,0.318694874717873,-0.0285725403978176,-0.217394613609414,-0.890533382741461,-0.959232642907489,-1.15143777768338
3927,-0.30495665380763,1.10079192214678,0.638407147559343,0.0348295096298266,0.229252569974669,0.427537407630446,-0.723850537645399,-0.545007747331379,-0.315027940870837
55000,-0.42049218761109,0.927691192941764,0.189543921952774,-0.118062322241141,-0.306139442418379,-0.0560254276876391,-0.754831250639079,-0.836011867744741,-1.2393113521021
6240,-0.156340913154643,1.29214349925979,0.540361705497489,0.344927328036924,0.178104078184381,-0.238734115197897,0.275012315346515,-0.073533822159944,-0.298233976942297
27339,0.656039390221626,-0.847636703161447,-0.59489977455894,-0.432578618731068,-0.0429266566163049,0.265916710480841,-0.734110247230456,-0.618451117018484,-0.893859363639162
23300,-0.15584204673736,1.04510638757194,0.441186792179282,0.474629019559688,0.141113209056297,0.461214009549432,-0.270518090247522,-0.142282971592325,-0.790023544374371
